no,lat,long,bp,er,site,feature
2338,37.8132412,127.9838712,2940,50,홍천 철정리 Ⅱ유적,청A-32호
2339,37.8132412,127.9838712,2830,50,홍천 철정리 Ⅱ유적,청A-36호
2340,37.8132412,127.9838712,2520,50,홍천 철정리 Ⅱ유적,청A-44호
2341,37.8132412,127.9838712,2430,50,홍천 철정리 Ⅱ유적,청A-45호
2342,37.8132412,127.9838712,2460,50,홍천 철정리 Ⅱ유적,청A-46호
2343,37.8132412,127.9838712,2500,50,홍천 철정리 Ⅱ유적,청A-50호
2344,37.148822,126.983886,2590,40,화성 계향리유적,2호 주거지
2345,37.148822,126.983886,2770,40,화성 계향리유적,5호 주거지
2346,37.2076915,127.0715586,2460,40,화성 반송리 청동기시대 취락,05호 주거지 퇴적층
2347,37.2268305,127.0473624,2500,40,화성 반월동 유적,송국리형주거지 - 6층
2348,37.2518872,126.8121184,2750,60,화성 수화동 유적,유물포산지 3 청동기 주거지 2
2349,37.2518872,126.8121184,2910,40,화성 수화동 유적,유물포산지 3 청동기 주거지 4
2350,37.1827908,126.7769329,2860,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 01호 주거지
2351,37.1827908,126.7769329,2660,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 03호 주거지
2352,37.1827908,126.7769329,2780,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 09호 주거지
2353,37.1827908,126.7769329,2740,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 13호 주거지
2354,37.1827908,126.7769329,2640,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 14호 주거지
2355,37.1827908,126.7769329,2900,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 15호 주거지
2356,37.1827908,126.7769329,2720,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 20호 주거지
2357,37.1827908,126.7769329,2850,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 21호 주거지
2358,37.1827908,126.7769329,2760,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 23호 주거지
2359,37.1827908,126.7769329,2640,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 25호 주거지
2360,37.1827908,126.7769329,2760,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 28호 주거지
2361,37.1827908,126.7769329,2630,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 29호 주거지
2362,37.1827908,126.7769329,2920,60,화성 쌍송리 유적,화성 쌍송리 청동기시대 34호 주거지
2363,37.1827908,126.7769329,2700,50,화성 쌍송리 유적,화성 쌍송리 청동기시대 35호 주거지
2364,37.1653301,126.8836884,2840,40,화성 율암리 산46-58번지 유적,10호
2365,37.1653301,126.8836884,2810,40,화성 율암리 산46-58번지 유적,11호
2366,37.1653301,126.8836884,2780,40,화성 율암리 산46-58번지 유적,13호
2367,37.1653301,126.8836884,2790,40,화성 율암리 산46-58번지 유적,14호
2368,37.1653301,126.8836884,2790,40,화성 율암리 산46-58번지 유적,01호
2369,37.1653301,126.8836884,3000,70,화성 율암리 산46-58번지 유적,02호
2370,37.1653301,126.8836884,2960,90,화성 율암리 산46-58번지 유적,04호
2371,37.1653301,126.8836884,2680,40,화성 율암리 산46-58번지 유적,05호
2372,37.1653301,126.8836884,2830,40,화성 율암리 산46-58번지 유적,08호
2373,37.1653301,126.8836884,2950,70,화성 율암리 산46-58번지 유적,09호
2374,37.0926492,126.9918802,2970,50,화성 정문리 유적,1호
2375,37.2460766,126.9399292,2925,27,화성 천천리 1지점,1지점 청동기 4호 주거지
2376,37.2460766,126.9399292,2933,26,화성 천천리 1지점,1지점 청동기 6호 주거지
2377,37.2460766,126.9399292,2976,28,화성 천천리 1지점,1지점 청동기 7호 주거지
2378,37.2460766,126.9399292,3074,44,화성 천천리 1지점,1지점 청동기 8호 주거지
2379,37.2452933,126.9483149,3140,80,화성 천천리 유적,11호
2380,34.9680437,126.962103,2410,50,화순 광대촌 유적,청동기시대 주거지 1호
2381,34.9680437,126.962103,2500,50,화순 광대촌 유적,청동기시대 주거지 2호
2382,35.0351686,126.9641095,2630,40,화순 내평리유적 Ⅰ구역(화순 내평리유적Ⅱ∙Ⅲ),1구역 청동기시대 2호 주거지
2383,35.0351686,126.9641095,2740,40,화순 내평리유적 Ⅰ구역(화순 내평리유적Ⅱ∙Ⅲ),1구역 청동기시대 3호 주거지
2384,35.0351686,126.9641095,2720,50,화순 내평리유적 Ⅰ구역(화순 내평리유적Ⅱ∙Ⅲ),1구역 청동기시대 5호 주거지
2385,35.0351686,126.9641095,2650,40,화순 내평리유적 Ⅰ구역(화순 내평리유적Ⅱ∙Ⅲ),1구역 청동기시대 6호 주거지
2386,35.0351686,126.9641095,2550,60,화순 내평리유적 Ⅰ구역(화순 내평리유적Ⅱ∙Ⅲ),1구역 청동기시대 7호 주거지
2387,34.9776176,127.1652586,2950,120,화순 복교리(주암댐 수몰지구 문화유적발굴조사보고서7),C-1호 내부
2388,35.0463189,126.9868545,2511,17,화순 삼천리 황새봉유적,청동기 2호 주거지
2389,34.9743553,127.605333,2650,80,화순 용강리1(순),2호 주거지
2390,34.9743553,127.605333,2520,70,화순 용강리1(순),3호 주거지
2391,34.9075215,126.9847324,2570,50,화순 품평리 봉하촌유적,청동기시대 주거지 15호
2392,34.9075215,126.9847324,2460,50,화순 품평리 봉하촌유적,청동기시대 주거지 07호
2393,38.0455488,127.7118039,2540,40,화천 거례리 유적,화천 거례리유적(1구간) 10호 주거지
2394,38.0455488,127.7118039,2670,40,화천 거례리 유적,화천 거례리유적(1구간) 16호 주거지
2395,38.0455488,127.7118039,2560,40,화천 거례리 유적,화천 거례리유적(1구간) 18호 주거지
2396,38.0455488,127.7118039,2610,40,화천 거례리 유적,화천 거례리유적(1구간) 19호 주거지
2397,38.0455488,127.7118039,2610,40,화천 거례리 유적,화천 거례리유적(1구간) 20호 주거지
2398,38.0455488,127.7118039,2630,50,화천 거례리 유적,화천 거례리유적(1구간) 22호 주거지
2399,38.0455488,127.7118039,2620,40,화천 거례리 유적,화천 거례리유적(1구간) 24호 주거지
2400,38.0455488,127.7118039,2580,40,화천 거례리 유적,화천 거례리유적(1구간) 27호 주거지
2401,38.0455488,127.7118039,2520,40,화천 거례리 유적,화천 거례리유적(1구간) 28호 주거지
2402,38.0455488,127.7118039,2660,40,화천 거례리 유적,화천 거례리유적(1구간) 05호 주거지
2403,38.0455488,127.7118039,3280,40,화천 거례리 유적,화천 거례리유적(1구간) 06호 주거지
2404,38.0455488,127.7118039,2960,50,화천 거례리 유적 -1지구 3구간-,청주 41호
2405,38.0455488,127.7118039,2880,40,화천 거례리 유적 -1지구 3구간-,청주 43호
2406,38.0455488,127.7118039,2480,40,화천 거례리 유적 -1지구 3구간-,청주 50호
2407,38.0455488,127.7118039,3130,40,화천 거례리 유적 -1지구 3구간-,청주 61호
2408,38.0455488,127.7118039,2920,50,화천 거례리 유적 -1지구 3구간-,청주 71호
2409,38.0455488,127.7118039,2400,40,화천 거례리 유적 -1지구 3구간-,청주 74호
2410,38.0455488,127.7118039,2790,50,화천 거례리 유적 -1지구 3구간-,청주 75호
2411,38.0455488,127.7118039,2600,40,화천 거례리 유적 -1지구 3구간-,청주 77호
2412,38.0455488,127.7118039,2400,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,100호 주거지 목탄시료 
2413,38.0455488,127.7118039,2470,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,105호 주거지 목탄시료 
2414,38.0455488,127.7118039,2180,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,10호 주거지 목탄시료
2415,38.0455488,127.7118039,2460,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,117호 주거지 목탄시료
2416,38.0455488,127.7118039,2560,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,016호 주거지 목탄시료
2417,38.0455488,127.7118039,2860,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,28호 주거지 목탄시료
2418,38.0455488,127.7118039,2770,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,32호 주거지 목탄시료
2419,38.0455488,127.7118039,2390,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,37호 주거지 목탄시료 
2420,38.0455488,127.7118039,2740,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,39호 주거지 목탄시료
2421,38.0455488,127.7118039,2310,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,46호 주거지 목탄시료
2422,38.0455488,127.7118039,2200,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,59호 주거지 목탄시료
2423,38.0455488,127.7118039,2430,50,화천 거례리 유적 1지구 4구간 A∙C-F구역,62호 주거지 목탄시료
2424,38.0455488,127.7118039,2080,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,64호 주거지 목탄시료
2425,38.0455488,127.7118039,2290,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,78호 주거지 목탄시료
2426,38.0455488,127.7118039,2450,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,82호 주거지 목탄시료
2427,38.0455488,127.7118039,2350,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,83호 주거지 목탄시료
2428,38.0455488,127.7118039,2300,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,91호 주거지 목탄시료 
2429,38.0455488,127.7118039,2440,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,93호 주거지 목탄시료
2430,38.0455488,127.7118039,2010,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,94호 주거지 목탄시료 
2431,38.0455488,127.7118039,1940,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,97호 주거지 목탄시료 
2432,38.0455488,127.7118039,1940,40,화천 거례리 유적 1지구 4구간 A∙C-F구역,98호 주거지 목탄시료 
2433,38.0704165,127.6885779,2455,20,화천 거례리 유적 1지구 4구간 B구역,청동기 15호 주거지
2434,38.0704165,127.6885779,2855,20,화천 거례리 유적 1지구 4구간 B구역,청동기 18호 주거지
2435,38.0704165,127.6885779,2450,20,화천 거례리 유적 1지구 4구간 B구역,청동기 01호 주거지
2436,38.0704165,127.6885779,2565,20,화천 거례리 유적 1지구 4구간 B구역,청동기 20호 주거지
2437,38.0704165,127.6885779,2795,20,화천 거례리 유적 1지구 4구간 B구역,청동기 21호 주거지
2438,38.0704165,127.6885779,2480,20,화천 거례리 유적 1지구 4구간 B구역,청동기 23호 주거지
2439,38.0704165,127.6885779,2520,20,화천 거례리 유적 1지구 4구간 B구역,청동기 26호 주거지
2440,38.0704165,127.6885779,2480,20,화천 거례리 유적 1지구 4구간 B구역,청동기 30호 주거지
2441,38.0704165,127.6885779,2865,20,화천 거례리 유적 1지구 4구간 B구역,청동기 33호 주거지
2442,38.0704165,127.6885779,2815,20,화천 거례리 유적 1지구 4구간 B구역,청동기 35호 주거지
2443,38.0704165,127.6885779,2450,20,화천 거례리 유적 1지구 4구간 B구역,청동기 05호 주거지
2444,38.0704165,127.6885779,2495,20,화천 거례리 유적 1지구 4구간 B구역,청동기 06호 주거지
2445,38.0704165,127.6885779,2525,20,화천 거례리 유적 1지구 4구간 B구역,청동기 09호 주거지
2446,38.0931537,127.6995698,2650,40,화천 도시계획도로(대로3-2호)문화재 발굴조사,2호 주거지
2447,38.0931537,127.6995698,2660,40,화천 도시계획도로(대로3-2호)문화재 발굴조사,5호 주거지
2448,38.0931537,127.6995698,2570,40,화천 도시계획도로(대로3-2호)문화재 발굴조사,6호 주거지
2449,38.0893364,127.6978845,2510,20,화천 용암리 유적,10호 YMCC-4
2450,38.0893364,127.6978845,2550,25,화천 용암리 유적,11호 YMCC-5
2451,38.0893364,127.6978845,2750,20,화천 용암리 유적,12호 YMCC-6
2452,38.0893364,127.6978845,2480,20,화천 용암리 유적,17호 YMCC-7
2453,38.0893364,127.6978845,2580,20,화천 용암리 유적,18호 YMCC-8
2454,38.0893364,127.6978845,2555,20,화천 용암리 유적,21호 YMCC-9
2455,38.0893364,127.6978845,2520,20,화천 용암리 유적,5호 주거지(YMCC-1)
2456,38.0893364,127.6978845,2620,20,화천 용암리 유적,8호 주거지(YMCC-2)
2457,38.0893364,127.6978845,2465,25,화천 용암리 유적,9호 YMCC-3
2458,38.068902,127.681072,2825,20,화천 원천리유적,청7호
2459,36.5977397,127.346057,2420,30,황탄리 유적,KC-003
2460,36.5977397,127.346057,2750,40,황탄리 유적,KC-005
2461,36.5977397,127.346057,2470,50,황탄리 유적,KC-006
2462,37.486984,127.9759016,2900,40,횡성 읍하리유적,청동기 1호
2463,37.8136142,127.5179917,2628,39,가평 달전리 유적,15호-2
2464,37.8136142,127.5179917,2556,32,가평 달전리 유적,18호 - 바닥확인 후 수습
2465,37.8136142,127.5179917,2574,36,가평 달전리 유적,19호 - 바닥 확인 후 수습
2466,37.8136142,127.5179917,2500,29,가평 달전리 유적,1호 - 바닥 확인 후 수습
2467,37.8136142,127.5179917,2528,21,가평 달전리 유적,35호 유구 곡물-1
2468,37.8136142,127.5179917,2557,29,가평 달전리 유적,37호 - 바닥
2469,37.8136142,127.5179917,2494,31,가평 달전리 유적,8호 - 바닥 확인 후 수습
2470,37.7911637,127.34599,3050,29,가평 연하리유적,A-다지구 1호
2471,37.6311841,129.0436727,2913,34,"강릉 금진리 458, 458-1번지 유적",청동기 주거지 1호-1
2472,37.7503215,128.9111194,2861,36,강릉 입암동유적,1호 주거지 A
2473,37.7503215,128.9111194,2805,36,강릉 입암동유적,2호 주거지 A
2474,35.5537429,129.1385612,2950,29,경부고속철도 울산역사 증용지(E∙E-1지구) 내 언양 신화리 유적,E지구 청동기시대 52호 주거지
2475,35.8147844,128.7304619,2726,36,경산 옥곡동 유적 Ⅰ,A주거지 31호- 북단벽(O.K. 주거지 1호-2)
2476,35.8214393,129.1534258,2675,43,경주 광명동 청동기시대 취락유적,3호 주거지-①
2477,35.7517855,129.1864786,2944,33,경주 덕천리 유적 Ⅰ,11호 주거지 G.D.-10
2478,35.7517855,129.1864786,2940,36,경주 덕천리 유적 Ⅰ,24호 주거지 G.D.-16
2479,35.7517855,129.1864786,2960,36,경주 덕천리 유적 Ⅰ,25호 주거지 G.D.-18
2480,35.7517855,129.1864786,2920,43,경주 덕천리 유적 Ⅰ,2호 주거지 G.D.-1
2481,35.8169435,129.1370876,2646,36,경주 모량리유적,A-2구역 42호주거지①
2482,35.7891484,129.205039,2667,35,경주 용장리 월성박씨 재실 건립부지 내 유적,목탄 #6 (주거지 2호 시료 #2)
2483,35.9855801,129.2638336,2715,29,경주 인동리 유적,ID 주 5-2
2484,35.8216965,129.2703977,2735,36,경주 천군동 1544번지 유적,2구역 3호 주거지-①
2485,35.7979495,129.1394045,2784,39,경주 화천리 유적,1호 주거지 시료-1
2486,38.3979637,128.4640321,2864,24,고성 대대리 유적,5호 주거지 YMCA-10
2487,38.3979637,128.4640321,2862,24,고성 대대리 유적,6호 주거지 YMCA-11
2488,38.3979637,128.4640321,2857,24,고성 대대리 유적,7호 주거지 YMCA-12
2489,38.3979637,128.4640321,2838,24,고성 대대리 유적,8호 주거지 YMCA-13
2490,38.4899676,128.4236521,2488,23,고성 철통리유적,청4호
2491,35.2897299,127.3184457,2236,29,곡성 대평리 유적,N-11 (23호 주거지)
2492,35.2897299,127.3184457,2310,29,곡성 대평리 유적,N-14 (16호 주거지)
2493,36.2990263,127.0529447,2580,36,공주 덕지리 유적,I-1 지점 10호
2494,36.5711615,127.1382843,2466,28,공주 장원리 유적,청동기시대 1호 주거지
2495,37.2842425,127.0693424,2631,16,광교 신도시 문화유적,10-1호 주거지
2496,37.4100784,126.8555202,2741.83,3.86161,광명 가학동 산100-3번지 유적,12지점-1호주거지
2497,37.4100784,126.8555202,2740,12,광명 가학동 산100-3번지 유적,12지점-50호주거지
2498,34.9507663,127.5485833,2835,36,광양 복성리유적,1호
2499,34.9754335,127.603489,2281,36,광양 용강리 기두유적,11호
2500,34.9754335,127.603489,2593,61,광양 용강리 기두유적,20-1호
2501,34.9754335,127.603489,2451,26,광양 용강리 기두유적,4호
2502,35.0998974,126.9102725,2548,28,광주 노대동 신기유적,1호
2503,35.0998974,126.9102725,2530,39,광주 노대동 신기유적,2호
2504,35.0998974,126.9102725,2546,43,광주 노대동 신기유적,3호
2505,35.0991512,126.8870136,2851,43,광주 노대동·행암동유적,광주효천2지구 6호(전기)
2506,35.1063597,126.7545899,2530,36,광주 산정유적 A,20호 바닥
2507,35.2193878,126.8762924,2469,25,광주 용두동 거상유적,5호 주거지 타원형 구덩이 내부
2508,35.2193878,126.8762924,2540,29,광주 용두동 거상유적,6호 주거지 타원형 구덩이 북쪽
2509,35.2166766,126.875528,2860,43,광주 용두동 유적,청동기 13호 주거지 1
2510,35.2166766,126.875528,2616,67,광주 용두동 유적,청동기 14호 주거지 1
2511,35.2166766,126.875528,2924,33,광주 용두동 유적,청동기 4호 주거지 1
2512,35.2166766,126.875528,1710,50,광주 용두동 유적,청동기 6호 주거지 2
2513,35.1051671,126.8673959,2880,50,광주 임암동 입암유적,6호 주거지
2514,37.3924082,127.2423558,2502,19,광주 장지동 취락유적,청4호 주거지
2515,35.123873,126.7776975,2375,39,광주 평동 유적  ,A-60호 주거지(주거지 바닥)
2516,35.123873,126.7776975,2345,36,광주 평동 유적  ,A-87호 주거지(주거지 바닥)
2517,35.6526799,129.1465601,2690,24,국도35호선(언양~인보간) 확∙포장공사구간내 유적(울산 서하리 앞들유적),IB 5#1 5호주거지
2518,35.9872547,126.8562641,2395,22,군산 축산리 계남유적(2구역),1호 주거지 바닥
2519,36.3680837,127.3445025,2389,39,궁동,10호 주거지 - 북벽기둥 수습
2520,36.3680837,127.3445025,2923,43,궁동,13호 주거지 - 기둥(토광형 노지1 동쪽) 수습
2521,36.3680837,127.3445025,2407,35,궁동,1호 주거지 - 북동벽 기둥 수습
2522,36.3680837,127.3445025,2330,46,궁동,8호 주거지 - 남벽기둥 수습
2523,36.1107953,127.5221743,2927,35,금산 수당리 유적,3호
2524,36.1134002,127.5203932,2370,34,금산 수당리 유적,S-2호 - 바닥
2525,36.0955441,127.5198013,2885,29,금산 창평리유적,I-청동기 1호 주거지
2526,36.0955441,127.5198013,2825,29,금산 창평리유적,I-청동기 2호 주거지
